ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,CITY_NAME,
72103,Pulaski County,AR,5119,H1,MABELVALE,
72113,Pulaski County,AR,5119,H1,MAUMELLE,
72065,Pulaski County,AR,5119,H1,HENSLEY,
72023,Pulaski County,AR,5119,H1,CABOT,
72210,Pulaski County,AR,5119,H1,LITTLE ROCK,
72219,Pulaski County,AR,5119,H1,LITTLE ROCK,
72215,Pulaski County,AR,5119,H1,LITTLE ROCK,
72183,Pulaski County,AR,5119,H1,WRIGHTSVILLE,
72255,Pulaski County,AR,5119,H1,#N/A,
72205,Pulaski County,AR,5119,H1,LITTLE ROCK,
72206,Pulaski County,AR,5119,H1,LITTLE ROCK,
72212,Pulaski County,AR,5119,H1,LITTLE ROCK,
72204,Pulaski County,AR,5119,H1,LITTLE ROCK,
72190,Pulaski County,AR,5119,H1,NORTH LITTLE ROCK,
72122,Pulaski County,AR,5119,H1,PARON,
72124,Pulaski County,AR,5119,H1,SHERWOOD,
72106,Pulaski County,AR,5119,H1,MAYFLOWER,
72046,Pulaski County,AR,5119,H1,ENGLAND,
72115,Pulaski County,AR,5119,H1,NORTH LITTLE ROCK,
72214,Pulaski County,AR,5119,H1,LITTLE ROCK,
72180,Pulaski County,AR,5119,H1,WOODSON,
72459,Randolph County,AR,5121,H1,RAVENDEN,
72413,Randolph County,AR,5121,H1,BIGGERS,
72455,Randolph County,AR,5121,H1,POCAHONTAS,
72476,Randolph County,AR,5121,H1,WALNUT RIDGE,
72478,Randolph County,AR,5121,H1,POCAHONTAS,
72462,Randolph County,AR,5121,H1,REYNO,
72444,Randolph County,AR,5121,H1,MAYNARD,
72449,Randolph County,AR,5121,H1,O KEAN,
72434,Randolph County,AR,5121,H1,BLACK ROCK,
72460,Randolph County,AR,5121,H1,RAVENDEN,
72425,Randolph County,AR,5121,H1,DELAPLAINE,
72554,Randolph County,AR,5121,H1,MAMMOTH SPRING,
72326,St. Francis County,AR,5123,H1,COLT,
72021,St. Francis County,AR,5123,H1,BRINKLEY,
72335,St. Francis County,AR,5123,H1,FORREST CITY,
72372,St. Francis County,AR,5123,H1,PALESTINE,
72359,St. Francis County,AR,5123,H1,MADISON,
72346,St. Francis County,AR,5123,H1,HETH,
72392,St. Francis County,AR,5123,H1,WHEATLEY,
72394,St. Francis County,AR,5123,H1,WIDENER,
72322,St. Francis County,AR,5123,H1,FORREST CITY,
72340,St. Francis County,AR,5123,H1,GOODWIN,
72348,St. Francis County,AR,5123,H1,HUGHES,
72396,St. Francis County,AR,5123,H1,WYNNE,
72011,Saline County,AR,5125,H1,BAUXITE,
72065,Saline County,AR,5125,H1,HENSLEY,
72103,Saline County,AR,5125,H1,MABELVALE,
72015,Saline County,AR,5125,H1,BENTON,
72206,Saline County,AR,5125,H1,LITTLE ROCK,
72122,Saline County,AR,5125,H1,PARON,
72210,Saline County,AR,5125,H1,LITTLE ROCK,
72018,Saline County,AR,5125,H1,BENTON,
72104,Saline County,AR,5125,H1,MALVERN,
72019,Saline County,AR,5125,H1,BENTON,
72087,Saline County,AR,5125,H1,LONSDALE,
71909,Saline County,AR,5125,H1,HOT SPRINGS VILLAGE,
72002,Saline County,AR,5125,H1,ALEXANDER,
72167,Saline County,AR,5125,H1,TRASKWOOD,
72089,Saline County,AR,5125,H1,BRYANT,
72022,Saline County,AR,5125,H1,BENTON,
72841,Scott County,AR,5127,H1,HARVEY,
72927,Scott County,AR,5127,H1,BOONEVILLE,
72958,Scott County,AR,5127,H1,WALDRON,
72926,Scott County,AR,5127,H1,BOLES,
72944,Scott County,AR,5127,H1,MANSFIELD,
72950,Scott County,AR,5127,H1,PARKS,
71953,Scott County,AR,5127,H1,MENA,
72645,Searcy County,AR,5129,H1,LESLIE,
72617,Searcy County,AR,5129,H1,BIG FLAT,
72685,Searcy County,AR,5129,H1,WESTERN GROVE,
72669,Searcy County,AR,5129,H1,PINDALL,
72680,Searcy County,AR,5129,H1,TIMBO,
72650,Searcy County,AR,5129,H1,MARSHALL,
72636,Searcy County,AR,5129,H1,GILBERT,
72639,Searcy County,AR,5129,H1,HARRIET,
72633,Searcy County,AR,5129,H1,EVERTON,
72675,Searcy County,AR,5129,H1,SAINT JOE,
72679,Searcy County,AR,5129,H1,TILLY,
72686,Searcy County,AR,5129,H1,MARSHALL,
72936,Sebastian County,AR,5131,H1,GREENWOOD,
72937,Sebastian County,AR,5131,H1,HACKETT,
72904,Sebastian County,AR,5131,H1,FORT SMITH,
72917,Sebastian County,AR,5131,H1,FORT SMITH,
72923,Sebastian County,AR,5131,H1,BARLING,
72914,Sebastian County,AR,5131,H1,FORT SMITH,
72927,Sebastian County,AR,5131,H1,BOONEVILLE,
72908,Sebastian County,AR,5131,H1,FORT SMITH,
72944,Sebastian County,AR,5131,H1,MANSFIELD,
72906,Sebastian County,AR,5131,H1,FORT SMITH,
72918,Sebastian County,AR,5131,H1,FORT SMITH,
72916,Sebastian County,AR,5131,H1,FORT SMITH,
72905,Sebastian County,AR,5131,H1,#N/A,
72902,Sebastian County,AR,5131,H1,FORT SMITH,
72919,Sebastian County,AR,5131,H1,#N/A,
72913,Sebastian County,AR,5131,H1,FORT SMITH,
72901,Sebastian County,AR,5131,H1,FORT SMITH,
72903,Sebastian County,AR,5131,H1,FORT SMITH,
72938,Sebastian County,AR,5131,H1,HARTFORD,
72945,Sebastian County,AR,5131,H1,MIDLAND,
72930,Sebastian County,AR,5131,H1,CECIL,
72941,Sebastian County,AR,5131,H1,LAVACA,
72940,Sebastian County,AR,5131,H1,HUNTINGTON,
72933,Sebastian County,AR,5131,H1,CHARLESTON,
71832,Sevier County,AR,5133,H1,DE QUEEN,
71842,Sevier County,AR,5133,H1,HORATIO,
71846,Sevier County,AR,5133,H1,LOCKESBURG,
71841,Sevier County,AR,5133,H1,GILLHAM,
71823,Sevier County,AR,5133,H1,BEN LOMOND,
71833,Sevier County,AR,5133,H1,DIERKS,
72577,Sharp County,AR,5135,H1,CAVE CITY,
72569,Sharp County,AR,5135,H1,POUGHKEEPSIE,
72554,Sharp County,AR,5135,H1,MAMMOTH SPRING,
72482,Sharp County,AR,5135,H1,WILLIFORD,
72466,Sharp County,AR,5135,H1,SMITHVILLE,
72542,Sharp County,AR,5135,H1,HARDY,
72459,Sharp County,AR,5135,H1,RAVENDEN,
72529,Sharp County,AR,5135,H1,HARDY,
72532,Sharp County,AR,5135,H1,EVENING SHADE,
72513,Sharp County,AR,5135,H1,ASH FLAT,
72561,Sharp County,AR,5135,H1,MOUNT PLEASANT,
72521,Sharp County,AR,5135,H1,CAVE CITY,
72469,Sharp County,AR,5135,H1,STRAWBERRY,
72579,Sharp County,AR,5135,H1,SULPHUR ROCK,
72153,Stone County,AR,5137,H1,SHIRLEY,
72680,Stone County,AR,5137,H1,TIMBO,
72556,Stone County,AR,5137,H1,MELBOURNE,
72663,Stone County,AR,5137,H1,ONIA,
72550,Stone County,AR,5137,H1,LOCUST GROVE,
72533,Stone County,AR,5137,H1,MOUNTAIN VIEW,
72650,Stone County,AR,5137,H1,MARSHALL,
72555,Stone County,AR,5137,H1,MARCELLA,
72530,Stone County,AR,5137,H1,DRASCO,
72560,Stone County,AR,5137,H1,MOUNTAIN VIEW,
72051,Stone County,AR,5137,H1,FOX,
72031,Stone County,AR,5137,H1,CLINTON,
72617,Stone County,AR,5137,H1,BIG FLAT,
72567,Stone County,AR,5137,H1,PLEASANT GROVE,
72540,Stone County,AR,5137,H1,GUION,
72657,Stone County,AR,5137,H1,#N/A,
72519,Stone County,AR,5137,H1,CALICO ROCK,
72645,Stone County,AR,5137,H1,LESLIE,
72044,Stone County,AR,5137,H1,EDGEMONT,
71759,Union County,AR,5139,H1,NORPHLET,
71764,Union County,AR,5139,H1,STEPHENS,
71730,Union County,AR,5139,H1,EL DORADO,
71762,Union County,AR,5139,H1,SMACKOVER,
71724,Union County,AR,5139,H1,CALION,
71747,Union County,AR,5139,H1,HUTTIG,
71765,Union County,AR,5139,H1,STRONG,
71731,Union County,AR,5139,H1,EL DORADO,
71750,Union County,AR,5139,H1,LAWSON,
71753,Union County,AR,5139,H1,MAGNOLIA,
71749,Union County,AR,5139,H1,JUNCTION CITY,
71758,Union County,AR,5139,H1,MOUNT HOLLY,
72013,Van Buren County,AR,5141,H1,BEE BRANCH,
72629,Van Buren County,AR,5141,H1,DENNARD,
72131,Van Buren County,AR,5141,H1,QUITMAN,
72067,Van Buren County,AR,5141,H1,HIGDEN,
72039,Van Buren County,AR,5141,H1,DAMASCUS,
72031,Van Buren County,AR,5141,H1,CLINTON,
72141,Van Buren County,AR,5141,H1,CLEVELAND,
72645,Van Buren County,AR,5141,H1,LESLIE,
72088,Van Buren County,AR,5141,H1,FAIRFIELD BAY,
72153,Van Buren County,AR,5141,H1,SHIRLEY,
72679,Van Buren County,AR,5141,H1,TILLY,
72030,Van Buren County,AR,5141,H1,CLEVELAND,
72080,Van Buren County,AR,5141,H1,JERUSALEM,
72028,Van Buren County,AR,5141,H1,CHOCTAW,
72762,Washington County,AR,5143,H1,SPRINGDALE,
72703,Washington County,AR,5143,H1,FAYETTEVILLE,
72730,Washington County,AR,5143,H1,FARMINGTON,
72761,Washington County,AR,5143,H1,SILOAM SPRINGS,
72770,Washington County,AR,5143,H1,TONTITOWN,
72741,Washington County,AR,5143,H1,FAYETTEVILLE,
72704,Washington County,AR,5143,H1,FAYETTEVILLE,
72769,Washington County,AR,5143,H1,LINCOLN,
72749,Washington County,AR,5143,H1,LINCOLN,
72765,Washington County,AR,5143,H1,SPRINGDALE,
72735,Washington County,AR,5143,H1,GOSHEN,
72753,Washington County,AR,5143,H1,PRAIRIE GROVE,
72744,Washington County,AR,5143,H1,LINCOLN,
72734,Washington County,AR,5143,H1,GENTRY,
72774,Washington County,AR,5143,H1,WEST FORK,
72702,Washington County,AR,5143,H1,FAYETTEVILLE,
72738,Washington County,AR,5143,H1,HINDSVILLE,
72773,Washington County,AR,5143,H1,ELKINS,
72948,Washington County,AR,5143,H1,NATURAL DAM,
72764,Washington County,AR,5143,H1,SPRINGDALE,
72727,Washington County,AR,5143,H1,ELKINS,
72717,Washington County,AR,5143,H1,CANEHILL,
72728,Washington County,AR,5143,H1,ELM SPRINGS,
72737,Washington County,AR,5143,H1,GREENLAND,
72701,Washington County,AR,5143,H1,FAYETTEVILLE,
72959,Washington County,AR,5143,H1,WINSLOW,
72766,Washington County,AR,5143,H1,SPRINGDALE,
72729,Washington County,AR,5143,H1,EVANSVILLE,
72081,White County,AR,5145,H1,JUDSONIA,
72020,White County,AR,5145,H1,BRADFORD,
72060,White County,AR,5145,H1,GRIFFITHVILLE,
72178,White County,AR,5145,H1,WEST POINT,
72102,White County,AR,5145,H1,MC RAE,
72568,White County,AR,5145,H1,PLEASANT PLAINS,
72121,White County,AR,5145,H1,PANGBURN,
72149,White County,AR,5145,H1,#N/A,
72007,White County,AR,5145,H1,AUSTIN,
72143,White County,AR,5145,H1,SEARCY,
72045,White County,AR,5145,H1,EL PASO,
72139,White County,AR,5145,H1,RUSSELL,
72068,White County,AR,5145,H1,HIGGINSON,
72010,White County,AR,5145,H1,BALD KNOB,
72111,White County,AR,5145,H1,MOUNT VERNON,
72082,White County,AR,5145,H1,KENSETT,
72085,White County,AR,5145,H1,LETONA,
72136,White County,AR,5145,H1,ROMANCE,
72137,White County,AR,5145,H1,ROSE BUD,
72145,White County,AR,5145,H1,SEARCY,
72173,White County,AR,5145,H1,VILONIA,
72012,White County,AR,5145,H1,BEEBE,
72052,White County,AR,5145,H1,GARNER,
72396,Woodruff County,AR,5147,H1,WYNNE,
72074,Woodruff County,AR,5147,H1,HUNTER,
72101,Woodruff County,AR,5147,H1,MC CRORY,
72006,Woodruff County,AR,5147,H1,AUGUSTA,
72392,Woodruff County,AR,5147,H1,WHEATLEY,
72036,Woodruff County,AR,5147,H1,COTTON PLANT,
72059,Woodruff County,AR,5147,H1,GREGORY,
72123,Woodruff County,AR,5147,H1,PATTERSON,
72112,Woodruff County,AR,5147,H1,NEWPORT,
72827,Yell County,AR,5149,H1,BLUFFTON,
72860,Yell County,AR,5149,H1,ROVER,
72838,Yell County,AR,5149,H1,GRAVELLY,
72829,Yell County,AR,5149,H1,CENTERVILLE,
72853,Yell County,AR,5149,H1,OLA,
72841,Yell County,AR,5149,H1,HARVEY,
72943,Yell County,AR,5149,H1,MAGAZINE,
72833,Yell County,AR,5149,H1,DANVILLE,
72842,Yell County,AR,5149,H1,HAVANA,
72834,Yell County,AR,5149,H1,DARDANELLE,
72828,Yell County,AR,5149,H1,ROVER,
72824,Yell County,AR,5149,H1,BELLEVILLE,
72857,Yell County,AR,5149,H1,PLAINVIEW,
94538,Alameda County,CA,6001,H1,FREMONT,
94588,Alameda County,CA,6001,H1,PLEASANTON,
94621,Alameda County,CA,6001,H1,OAKLAND,
94720,Alameda County,CA,6001,H1,#N/A,
94704,Alameda County,CA,6001,H1,BERKELEY,
95377,Alameda County,CA,6001,H1,TRACY,
94514,Alameda County,CA,6001,H1,BYRON,
94615,Alameda County,CA,6001,H1,#N/A,
94613,Alameda County,CA,6001,H1,#N/A,
94537,Alameda County,CA,6001,H1,FREMONT,
94578,Alameda County,CA,6001,H1,SAN LEANDRO,
94606,Alameda County,CA,6001,H1,OAKLAND,
94610,Alameda County,CA,6001,H1,OAKLAND,
94620,Alameda County,CA,6001,H1,OAKLAND,
94608,Alameda County,CA,6001,H1,EMERYVILLE,
94662,Alameda County,CA,6001,H1,EMERYVILLE,
94707,Alameda County,CA,6001,H1,BERKELEY,
94708,Alameda County,CA,6001,H1,BERKELEY,
95391,Alameda County,CA,6001,H1,TRACY,
95035,Alameda County,CA,6001,H1,MILPITAS,
94501,Alameda County,CA,6001,H1,ALAMEDA,
94546,Alameda County,CA,6001,H1,CASTRO VALLEY,
94543,Alameda County,CA,6001,H1,HAYWARD,
94580,Alameda County,CA,6001,H1,SAN LORENZO,
94555,Alameda County,CA,6001,H1,FREMONT,
94703,Alameda County,CA,6001,H1,BERKELEY,
94612,Alameda County,CA,6001,H1,OAKLAND,
94710,Alameda County,CA,6001,H1,BERKELEY,
94505,Alameda County,CA,6001,H1,DISCOVERY BAY,
94624,Alameda County,CA,6001,H1,OAKLAND,
94666,Alameda County,CA,6001,H1,#N/A,
94544,Alameda County,CA,6001,H1,HAYWARD,
94568,Alameda County,CA,6001,H1,DUBLIN,
94579,Alameda County,CA,6001,H1,SAN LEANDRO,
94705,Alameda County,CA,6001,H1,BERKELEY,
94614,Alameda County,CA,6001,H1,OAKLAND,
94701,Alameda County,CA,6001,H1,BERKELEY,
94536,Alameda County,CA,6001,H1,FREMONT,
94587,Alameda County,CA,6001,H1,UNION CITY,
94566,Alameda County,CA,6001,H1,PLEASANTON,
94609,Alameda County,CA,6001,H1,OAKLAND,
94611,Alameda County,CA,6001,H1,OAKLAND,
94545,Alameda County,CA,6001,H1,HAYWARD,
94577,Alameda County,CA,6001,H1,SAN LEANDRO,
94551,Alameda County,CA,6001,H1,LIVERMORE,
94602,Alameda County,CA,6001,H1,OAKLAND,
94605,Alameda County,CA,6001,H1,OAKLAND,
94709,Alameda County,CA,6001,H1,BERKELEY,
94618,Alameda County,CA,6001,H1,OAKLAND,
94623,Alameda County,CA,6001,H1,OAKLAND,
94586,Alameda County,CA,6001,H1,SUNOL,
94712,Alameda County,CA,6001,H1,BERKELEY,
94661,Alameda County,CA,6001,H1,OAKLAND,
94541,Alameda County,CA,6001,H1,HAYWARD,
94502,Alameda County,CA,6001,H1,ALAMEDA,
94542,Alameda County,CA,6001,H1,HAYWARD,
94550,Alameda County,CA,6001,H1,LIVERMORE,
94552,Alameda County,CA,6001,H1,CASTRO VALLEY,
94702,Alameda County,CA,6001,H1,BERKELEY,
94706,Alameda County,CA,6001,H1,ALBANY,
94603,Alameda County,CA,6001,H1,OAKLAND,
94604,Alameda County,CA,6001,H1,OAKLAND,
94539,Alameda County,CA,6001,H1,FREMONT,
94540,Alameda County,CA,6001,H1,HAYWARD,
94560,Alameda County,CA,6001,H1,NEWARK,
94619,Alameda County,CA,6001,H1,OAKLAND,
94601,Alameda County,CA,6001,H1,OAKLAND,
94607,Alameda County,CA,6001,H1,OAKLAND,
94557,Alameda County,CA,6001,H1,HAYWARD,
95223,Alpine County,CA,6003,H1,ARNOLD,
96120,Alpine County,CA,6003,H1,MARKLEEVILLE,
95665,Amador County,CA,6005,H1,PINE GROVE,
95675,Amador County,CA,6005,H1,MOUNT AUKUM,
95685,Amador County,CA,6005,H1,SUTTER CREEK,
95666,Amador County,CA,6005,H1,PIONEER,
95640,Amador County,CA,6005,H1,IONE,
95689,Amador County,CA,6005,H1,VOLCANO,
95642,Amador County,CA,6005,H1,JACKSON,
95629,Amador County,CA,6005,H1,FIDDLETOWN,
95601,Amador County,CA,6005,H1,AMADOR CITY,
95654,Amador County,CA,6005,H1,#N/A,
95669,Amador County,CA,6005,H1,PLYMOUTH,
95699,Amador County,CA,6005,H1,SUTTER CREEK,
95646,Amador County,CA,6005,H1,#N/A,
95901,Butte County,CA,6007,H1,MARYSVILLE,
95929,Butte County,CA,6007,H1,#N/A,
95940,Butte County,CA,6007,H1,FEATHER FALLS,
95928,Butte County,CA,6007,H1,CHICO,
95954,Butte County,CA,6007,H1,MAGALIA,
95914,Butte County,CA,6007,H1,BANGOR,
95958,Butte County,CA,6007,H1,NELSON,
95927,Butte County,CA,6007,H1,CHICO,
95967,Butte County,CA,6007,H1,PARADISE,
95942,Butte County,CA,6007,H1,FOREST RANCH,
95978,Butte County,CA,6007,H1,STIRLING CITY,
95973,Butte County,CA,6007,H1,CHICO,
95916,Butte County,CA,6007,H1,BERRY CREEK,
95917,Butte County,CA,6007,H1,BIGGS,
95930,Butte County,CA,6007,H1,CLIPPER MILLS,
95965,Butte County,CA,6007,H1,OROVILLE,
95941,Butte County,CA,6007,H1,FORBESTOWN,
95976,Butte County,CA,6007,H1,#N/A,
95926,Butte County,CA,6007,H1,CHICO,
95938,Butte County,CA,6007,H1,DURHAM,
95968,Butte County,CA,6007,H1,PALERMO,
95974,Butte County,CA,6007,H1,RICHVALE,
95969,Butte County,CA,6007,H1,PARADISE,
95966,Butte County,CA,6007,H1,OROVILLE,
95948,Butte County,CA,6007,H1,GRIDLEY,
95252,Calaveras County,CA,6009,H1,VALLEY SPRINGS,
95233,Calaveras County,CA,6009,H1,HATHAWAY PINES,
95224,Calaveras County,CA,6009,H1,AVERY,
95249,Calaveras County,CA,6009,H1,SAN ANDREAS,
95247,Calaveras County,CA,6009,H1,MURPHYS,
95229,Calaveras County,CA,6009,H1,MURPHYS,
95226,Calaveras County,CA,6009,H1,CAMPO SECO,
95222,Calaveras County,CA,6009,H1,ANGELS CAMP,
95246,Calaveras County,CA,6009,H1,MOUNTAIN RANCH,
95230,Calaveras County,CA,6009,H1,FARMINGTON,
95223,Calaveras County,CA,6009,H1,ARNOLD,
95257,Calaveras County,CA,6009,H1,WILSEYVILLE,
95221,Calaveras County,CA,6009,H1,ALTAVILLE,
95255,Calaveras County,CA,6009,H1,WEST POINT,
95245,Calaveras County,CA,6009,H1,MOKELUMNE HILL,
95251,Calaveras County,CA,6009,H1,VALLECITO,
95232,Calaveras County,CA,6009,H1,GLENCOE,
95228,Calaveras County,CA,6009,H1,COPPEROPOLIS,
95254,Calaveras County,CA,6009,H1,WALLACE,
95248,Calaveras County,CA,6009,H1,RAIL ROAD FLAT,
95236,Calaveras County,CA,6009,H1,LINDEN,
95225,Calaveras County,CA,6009,H1,BURSON,
95950,Colusa County,CA,6011,H1,GRIMES,
95988,Colusa County,CA,6011,H1,WILLOWS,
95932,Colusa County,CA,6011,H1,COLUSA,
95912,Colusa County,CA,6011,H1,ARBUCKLE,
95979,Colusa County,CA,6011,H1,STONYFORD,
95645,Colusa County,CA,6011,H1,KNIGHTS LANDING,
95939,Colusa County,CA,6011,H1,ELK CREEK,
95987,Colusa County,CA,6011,H1,WILLIAMS,
95970,Colusa County,CA,6011,H1,PRINCETON,
95955,Colusa County,CA,6011,H1,MAXWELL,
95957,Colusa County,CA,6011,H1,MERIDIAN,
94530,Contra Costa County,CA,6013,H1,EL CERRITO,
94506,Contra Costa County,CA,6013,H1,DANVILLE,
94509,Contra Costa County,CA,6013,H1,ANTIOCH,
94588,Contra Costa County,CA,6013,H1,PLEASANTON,
94596,Contra Costa County,CA,6013,H1,WALNUT CREEK,
94805,Contra Costa County,CA,6013,H1,SAN PABLO,
94806,Contra Costa County,CA,6013,H1,SAN PABLO,
94525,Contra Costa County,CA,6013,H1,CROCKETT,
94514,Contra Costa County,CA,6013,H1,BYRON,
94820,Contra Costa County,CA,6013,H1,EL SOBRANTE,
94802,Contra Costa County,CA,6013,H1,RICHMOND,
94569,Contra Costa County,CA,6013,H1,PORT COSTA,
94575,Contra Costa County,CA,6013,H1,#N/A,
94513,Contra Costa County,CA,6013,H1,BRENTWOOD,
94521,Contra Costa County,CA,6013,H1,CONCORD,
94522,Contra Costa County,CA,6013,H1,CONCORD,
94564,Contra Costa County,CA,6013,H1,PINOLE,
94548,Contra Costa County,CA,6013,H1,KNIGHTSEN,
94597,Contra Costa County,CA,6013,H1,WALNUT CREEK,
94706,Contra Costa County,CA,6013,H1,ALBANY,
94511,Contra Costa County,CA,6013,H1,BETHEL ISLAND,
94549,Contra Costa County,CA,6013,H1,LAFAYETTE,
94595,Contra Costa County,CA,6013,H1,WALNUT CREEK,
94528,Contra Costa County,CA,6013,H1,DIABLO,
94516,Contra Costa County,CA,6013,H1,CANYON,
94523,Contra Costa County,CA,6013,H1,CONCORD,
94520,Contra Costa County,CA,6013,H1,CONCORD,
94572,Contra Costa County,CA,6013,H1,RODEO,
94804,Contra Costa County,CA,6013,H1,RICHMOND,
94598,Contra Costa County,CA,6013,H1,WALNUT CREEK,
94807,Contra Costa County,CA,6013,H1,RICHMOND,
94518,Contra Costa County,CA,6013,H1,CONCORD,
94531,Contra Costa County,CA,6013,H1,ANTIOCH,
94583,Contra Costa County,CA,6013,H1,SAN RAMON,
94565,Contra Costa County,CA,6013,H1,PITTSBURG,
94553,Contra Costa County,CA,6013,H1,MARTINEZ,
94708,Contra Costa County,CA,6013,H1,BERKELEY,
94801,Contra Costa County,CA,6013,H1,RICHMOND,
94707,Contra Costa County,CA,6013,H1,BERKELEY,
94561,Contra Costa County,CA,6013,H1,OAKLEY,
94570,Contra Costa County,CA,6013,H1,MORAGA,
94551,Contra Costa County,CA,6013,H1,LIVERMORE,
94611,Contra Costa County,CA,6013,H1,OAKLAND,
94850,Contra Costa County,CA,6013,H1,#N/A,
94505,Contra Costa County,CA,6013,H1,DISCOVERY BAY,
94526,Contra Costa County,CA,6013,H1,DANVILLE,
94519,Contra Costa County,CA,6013,H1,CONCORD,
94507,Contra Costa County,CA,6013,H1,ALAMO,
94517,Contra Costa County,CA,6013,H1,CLAYTON,
94803,Contra Costa County,CA,6013,H1,EL SOBRANTE,
94524,Contra Costa County,CA,6013,H1,CONCORD,
94568,Contra Costa County,CA,6013,H1,DUBLIN,
94582,Contra Costa County,CA,6013,H1,SAN RAMON,
94556,Contra Costa County,CA,6013,H1,MORAGA,
94547,Contra Costa County,CA,6013,H1,HERCULES,
94563,Contra Costa County,CA,6013,H1,ORINDA,
95543,Del Norte County,CA,6015,H1,SMITH RIVER,
95538,Del Norte County,CA,6015,H1,FORT DICK,
95531,Del Norte County,CA,6015,H1,CRESCENT CITY,
95532,Del Norte County,CA,6015,H1,#N/A,
95567,Del Norte County,CA,6015,H1,SMITH RIVER,
95548,Del Norte County,CA,6015,H1,KLAMATH,
95667,El Dorado County,CA,6017,H1,PLACERVILLE,
95672,El Dorado County,CA,6017,H1,RESCUE,
95682,El Dorado County,CA,6017,H1,SHINGLE SPRINGS,
95762,El Dorado County,CA,6017,H1,EL DORADO HILLS,
95634,El Dorado County,CA,6017,H1,GEORGETOWN,
95636,El Dorado County,CA,6017,H1,DIAMOND SPRINGS,
95735,El Dorado County,CA,6017,H1,TWIN BRIDGES,
95684,El Dorado County,CA,6017,H1,SOMERSET,
95623,El Dorado County,CA,6017,H1,EL DORADO,
95664,El Dorado County,CA,6017,H1,PILOT HILL,
95613,El Dorado County,CA,6017,H1,COLOMA,
95726,El Dorado County,CA,6017,H1,POLLOCK PINES,
95614,El Dorado County,CA,6017,H1,COOL,
95651,El Dorado County,CA,6017,H1,LOTUS,
95635,El Dorado County,CA,6017,H1,GREENWOOD,
95720,El Dorado County,CA,6017,H1,KYBURZ,
95721,El Dorado County,CA,6017,H1,TWIN BRIDGES,
95666,El Dorado County,CA,6017,H1,PIONEER,
95633,El Dorado County,CA,6017,H1,GARDEN VALLEY,
95619,El Dorado County,CA,6017,H1,DIAMOND SPRINGS,
96158,El Dorado County,CA,6017,H1,SOUTH LAKE TAHOE,
95656,El Dorado County,CA,6017,H1,MOUNT AUKUM,
96150,El Dorado County,CA,6017,H1,SOUTH LAKE TAHOE,
96151,El Dorado County,CA,6017,H1,SOUTH LAKE TAHOE,
95709,El Dorado County,CA,6017,H1,CAMINO,
96155,El Dorado County,CA,6017,H1,SOUTH LAKE TAHOE,
95629,El Dorado County,CA,6017,H1,FIDDLETOWN,
96142,El Dorado County,CA,6017,H1,TAHOMA,
93622,Fresno County,CA,6019,H1,FIREBAUGH,
93662,Fresno County,CA,6019,H1,SELMA,
93646,Fresno County,CA,6019,H1,ORANGE COVE,
93701,Fresno County,CA,6019,H1,FRESNO,
93640,Fresno County,CA,6019,H1,MENDOTA,
93650,Fresno County,CA,6019,H1,FRESNO,
93654,Fresno County,CA,6019,H1,REEDLEY,
93723,Fresno County,CA,6019,H1,FRESNO,
93706,Fresno County,CA,6019,H1,FRESNO,
93624,Fresno County,CA,6019,H1,FIVE POINTS,
93717,Fresno County,CA,6019,H1,FRESNO,
93774,Fresno County,CA,6019,H1,FRESNO,
93602,Fresno County,CA,6019,H1,AUBERRY,
93648,Fresno County,CA,6019,H1,PARLIER,
93618,Fresno County,CA,6019,H1,DINUBA,
93710,Fresno County,CA,6019,H1,FRESNO,
93234,Fresno County,CA,6019,H1,HURON,
93628,Fresno County,CA,6019,H1,MIRAMONTE,
93745,Fresno County,CA,6019,H1,FRESNO,
93718,Fresno County,CA,6019,H1,FRESNO,
93773,Fresno County,CA,6019,H1,FRESNO,
93603,Fresno County,CA,6019,H1,MIRAMONTE,
93608,Fresno County,CA,6019,H1,CANTUA CREEK,
93844,Fresno County,CA,6019,H1,#N/A,
93777,Fresno County,CA,6019,H1,FRESNO,
93741,Fresno County,CA,6019,H1,#N/A,
93707,Fresno County,CA,6019,H1,FRESNO,
93627,Fresno County,CA,6019,H1,HELM,
93625,Fresno County,CA,6019,H1,FOWLER,
93630,Fresno County,CA,6019,H1,KERMAN,
93609,Fresno County,CA,6019,H1,CARUTHERS,
93656,Fresno County,CA,6019,H1,RIVERDALE,
93664,Fresno County,CA,6019,H1,SHAVER LAKE,
93726,Fresno County,CA,6019,H1,FRESNO,
